"year","state_code","issuer_id","issuer_name","market","source"
2014,"NE",18781,"Golden Rule Insurance Company","Individual","URR"
2015,"NE",19524,"Time Insurance Company","Individual","URR"
2015,"NE",19524,"Time Insurance Company","Small Group","URR"
2016,"NE",20305,"Medica Insurance Company","Individual","URR"
2017,"NE",20305,"Medica Insurance Company","Individual","URR"
2014,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Small Group","URR"
2014,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Individual","URR"
2015,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Individual","URR"
2015,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Small Group","URR"
2016,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Individual","URR"
2016,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Small Group","URR"
2017,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Small Group","URR"
2017,"NE",29678,"Blue Cross and Blue Shield of Nebraska","Individual","URR"
2015,"NE",30669,"Enterprise Life Insurance Company","Individual","URR"
2016,"NE",30669,"Enterprise Life Insurance Company","Individual","URR"
2017,"NE",30669,"Enterprise Life Insurance Company","Individual","URR"
2014,"NE",43198,"CoOportunity Health","Small Group","URR"
2014,"NE",43198,"CoOportunity Health","Individual","URR"
2015,"NE",43198,"CoOportunity Health","Small Group","URR"
2015,"NE",43198,"CoOportunity Health","Individual","URR"
2016,"NE",44751,"UnitedHealthcare of the Midlands, Inc.","Individual","URR"
2017,"NE",44751,"UnitedHealthcare of the Midlands, Inc.","Small Group","URR"
2017,"NE",44794,"Aetna Health Inc. (a PA corp.)","Small Group","URR"
2017,"NE",44794,"Aetna Health Inc. (a PA corp.)","Individual","URR"
2014,"NE",47340,"Federated Mutual Insurance Company","Small Group","URR"
2015,"NE",47340,"Federated Mutual Insurance Company","Small Group","URR"
2016,"NE",47340,"Federated Mutual Insurance Company","Small Group","URR"
2017,"NE",47340,"Federated Mutual Insurance Company","Small Group","URR"
2017,"NE",59699,"Aetna Life Insurance Company","Small Group","URR"
2015,"NE",68389,"UnitedHealthcare Life Insurance Company","Individual","URR"
2016,"NE",68389,"UnitedHealthcare Life Insurance Company","Individual","URR"
2014,"NE",73102,"UnitedHealthcare Insurance Company","Small Group","URR"
2015,"NE",73102,"UnitedHealthcare","Small Group","URR"
2015,"NE",73102,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"NE",73102,"UnitedHealthcare Insurance Company","Small Group","URR"
2017,"NE",73102,"UnitedHealthcare Insurance Company","Small Group","URR"
2014,"NE",77931,"Health Alliance Medical Plan","Small Group","URR"
2014,"NE",77931,"Health Alliance Medical Plan","Individual","URR"
2015,"NE",79636,"CHL NE","Small Group","URR"
2015,"NE",79636,"CHL NE","Individual","URR"
2016,"NE",79636,"Coventry Health & Life Insurance Company","Small Group","URR"
2015,"NE",80698,"John Alden Life Insurance Company","Small Group","URR"
2015,"NH",19304,"Maine Community Health Options","Small Group","URR"
2015,"NH",19304,"Maine Community Health Options","Individual","URR"
2016,"NH",19304,"Maine Community Health Options","Small Group","URR"
2016,"NH",19304,"Maine Community Health Options","Individual","URR"
2015,"NH",42260,"Time Insurance Company","Individual","URR"
2016,"NH",51889,"UnitedHealthCare","Small Group","URR"
2017,"NH",51889,"UnitedHealthCare","Small Group","URR"
2014,"NH",57601,"Anthem Health Plans of New Hampshire","Small Group","URR"
2014,"NH",57601,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE","Individual","URR"
2015,"NH",57601,"Anthem Health Plans of New Hampshire","Small Group","URR"
2016,"NH",57601,"Anthem Health Plans of New Hampshire","Small Group","URR"
2017,"NH",57601,"Anthem Health Plans of New Hampshire","Small Group","URR"
2015,"NH",59025,"Harvard Pilgrim Health Care of New England","Individual","URR"
2015,"NH",59025,"Harvard Pilgrim HealthCare","Small Group","URR"
2016,"NH",59025,"Harvard Pilgrim HealthCare","Small Group","URR"
2016,"NH",59025,"Harvard Pilgrim Health Care of New England","Individual","URR"
2017,"NH",59025,"Harvard Pilgrim HealthCare","Individual","URR"
2017,"NH",59025,"Harvard Pilgrim HealthCare","Small Group","URR"
2015,"NH",61163,"Minuteman Health, Inc.","Individual","URR"
2015,"NH",61163,"Minuteman Health, Inc.","Small Group","URR"
2016,"NH",61163,"Minuteman Health, Inc.","Small Group","URR"
2016,"NH",61163,"Minuteman Health, Inc.","Individual","URR"
2017,"NH",61163,"Minuteman Health, Inc.","Small Group","URR"
2017,"NH",61163,"Minuteman Health, Inc.","Individual","URR"
2015,"NH",71616,"Harvard Pilgrim HealthCare Insurance Company","Small Group","URR"
2016,"NH",71616,"Harvard Pilgrim HealthCare","Small Group","URR"
2017,"NH",71616,"Harvard Pilgrim HealthCare Insurance Company","Small Group","URR"
2014,"NH",75841,"Celtic Insurance Company","Individual","URR"
2015,"NH",75841,"Celtic Insurance Company","Individual","URR"
2016,"NH",75841,"Celtic Insurance Company","Individual","URR"
2017,"NH",75841,"Celtic Insurance Company","Individual","URR"
2016,"NH",86365,"Tufts Health Freedom Insurance Company","Small Group","URR"
2017,"NH",86365,"Tufts Health Freedom Insurance Company","Small Group","URR"
2014,"NH",96751,"Matthew Thornton Health Plan, Inc.","Small Group","URR"
2014,"NH",96751,"Matthew Thornton Health Plan, Inc.","Individual","URR"
2015,"NH",96751,"Matthew Thornton Health Plan, Inc.","Small Group","URR"
2015,"NH",96751,"Matthew Thornton Health Plan, Inc.","Individual","URR"
2016,"NH",96751,"Matthew Thornton Health Plan, Inc.","Small Group","URR"
2016,"NH",96751,"Matthew Thornton Health Plan, Inc.","Individual","URR"
2017,"NH",96751,"Matthew Thornton Health Plan, Inc.","Individual","URR"
2017,"NH",96751,"Matthew Thornton Health Plan, Inc.","Small Group","URR"
2014,"NJ",10191,"Freelancers CO-OP of New Jersey","Individual","URR"
2014,"NJ",10191,"Freelancers CO-OP of New Jersey","Small Group","URR"
2014,"NJ",10191,"Health Republic Insurance of New Jersey","Small Group","URR"
2015,"NJ",10191,"Health Republic Insurance of New Jersey","Small Group","URR"
2015,"NJ",10191,"Health Republic Insurance of New Jersey","Individual","URR"
2016,"NJ",10191,"Health Republic Insurance of New Jersey","Individual","URR"
2016,"NJ",10191,"Health Republic Insurance of New Jersey","Small Group","URR"
2017,"NJ",10191,"Health Republic Insurance of New Jersey","Small Group","URR"
2017,"NJ",10191,"Freelancers Consumer Operated and Oriented Program of New Jersey, Inc.","Individual","URR"
2015,"NJ",13953,"Horizon HMO","Small Group","URR"
2015,"NJ",13953,"Horizon Blue Cross Blue Shield of New Jersey","Individual","URR"
2016,"NJ",13953,"Horizon Healhcare of New Jersey, Inc.","Small Group","URR"
2016,"NJ",13953,"Horizon Healthcare of New Jersey, Inc.","Individual","URR"
2017,"NJ",13953,"Horizon Healthcare of New Jersey, Inc.","Small Group","URR"
2017,"NJ",13953,"Horizon Healthcare of New Jersey, Inc.","Individual","URR"
2016,"NJ",23458,"Cigna Health and Life Insurance Company","Small Group","URR"
2017,"NJ",23458,"Cigna Health and Life Insurance Company","Small Group","URR"
2015,"NJ",41014,"Cigna Healthcare of New Jersey, Inc.","Individual","URR"
2016,"NJ",41014,"Cigna HealthCare of New Jersey, Inc.","Small Group","URR"
2016,"NJ",41014,"Cigna HealthCare of New Jersey, Inc.","Individual","URR"
2017,"NJ",41014,"Cigna HealthCare of New Jersey, Inc.","Individual","URR"
2017,"NJ",41014,"Cigna HealthCare of New Jersey, Inc.","Small Group","URR"
2014,"NJ",48834,"Oxford Health Plans (NJ), Inc.","Individual","URR"
2015,"NJ",48834,"Oxford Health Plans (NJ), Inc.","Individual","URR"
2016,"NJ",48834,"Oxford Health Plans (NJ), INC.","Small Group","URR"
2016,"NJ",48834,"Oxford Health Plans (NJ), Inc.","Individual","URR"
2017,"NJ",48834,"Oxford Health Plans (NJ), Inc.","Small Group","URR"
2015,"NJ",50221,"Oscar Insurance Corporation of New Jersey","Individual","URR"
2016,"NJ",50221,"Oscar Insurance Corporation of New Jersey","Individual","URR"
2017,"NJ",50221,"Oscar Insurance Corporation of New Jersey","Individual","URR"
2014,"NJ",77263,"Oxford Health Insurance Inc.","Individual","URR"
2015,"NJ",77263,"OXFORD HEALTH INSURANCE, INC.","Individual","URR"
2016,"NJ",77263,"OXFORD HEALTH INSURANCE (NJ), INC.","Small Group","URR"
2016,"NJ",77263,"Oxford Health Insurance, Inc.","Individual","URR"
2017,"NJ",77263,"Oxford Health Insurance (NJ), Inc.","Small Group","URR"
2017,"NJ",77263,"Oxford Health Insurance, Inc.","Individual","URR"
2014,"NJ",77606,"AmeriHealth HMO, Inc.","Small Group","URR"
2014,"NJ",77606,"AmeriHealth HMO, Inc.","Individual","URR"
2015,"NJ",77606,"AmeriHealth HMO, Inc.","Individual","URR"
2015,"NJ",77606,"AmeriHealth HMO, Inc.","Small Group","URR"
2016,"NJ",77606,"AmeriHealth HMO, Inc.","Small Group","URR"
2016,"NJ",77606,"AmeriHealth HMO, Inc.","Individual","URR"
2017,"NJ",77606,"AmeriHealth HMO, Inc.","Individual","URR"
2017,"NJ",77606,"AmeriHealth HMO, Inc.","Small Group","URR"
2015,"NJ",82884,"Aetna Health, Inc.","Small Group","URR"
2016,"NJ",82884,"Aetna Health Inc.  (a NJ corp.)","Small Group","URR"
2017,"NJ",82884,"Aetna Health Inc.  (a NJ corp.)","Small Group","URR"
2014,"NJ",89217,"Aetna Life Insurance Company","Individual","URR"
2015,"NJ",89217,"Aetna Life Insurance Company","Small Group","URR"
2015,"NJ",89217,"Aetna Life Insurance Company","Individual","URR"
2016,"NJ",89217,"Aetna Life Insurance Company","Small Group","URR"
2016,"NJ",89217,"Aetna Life Insurance Company","Individual","URR"
2017,"NJ",89217,"Aetna Life Insurance Company","Small Group","URR"
2017,"NJ",89217,"Aetna Life Insurance Company","Individual","URR"
2014,"NJ",90597,"CarePoint Health Plan","Individual","URR"
2014,"NJ",90597,"CarePoint Health Plan","Small Group","URR"
2014,"NJ",91661,"Horizon Blue Cross Blue Shield of New Jersey, Inc","Small Group","URR"
2014,"NJ",91661,"Horizon Blue Cross Blue Shield of New Jersey","Individual","URR"
2015,"NJ",91661,"Horizon Blue Cross Blue Shield of New Jersey, Inc","Small Group","URR"
2015,"NJ",91661,"Horizon Blue Cross Blue Shield of New Jersey","Individual","URR"
2016,"NJ",91661,"Horizon Healthcare Services, Inc.","Small Group","URR"
2016,"NJ",91661,"Horizon Healthcare Services, Inc.","Individual","URR"
2017,"NJ",91661,"Horizon Healthcare Services, Inc.","Individual","URR"
2017,"NJ",91661,"Horizon Healthcare Services, Inc.","Small Group","URR"
2014,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Individual","URR"
2014,"NJ",91762,"AmeriHealth Insurance Company of New Jersey","Small Group","URR"
2015,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Individual","URR"
2015,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Small Group","URR"
2016,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Individual","URR"
2016,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Small Group","URR"
2017,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Individual","URR"
2017,"NJ",91762,"AmeriHealth Ins Company of New Jersey","Small Group","URR"
2014,"NM",19722,"Molina Healthcare of New Mexico, Inc.","Individual","URR"
2015,"NM",19722,"Molina Healthcare of New Mexico, Inc.","Individual","URR"
2016,"NM",19722,"Molina Healthcare of New Mexico, Inc.","Individual","URR"
2017,"NM",19722,"Molina Healthcare of New Mexico, Inc.","Individual","URR"
2014,"NM",28163,"Celtic Insurance Company","Individual","URR"
2015,"NM",28163,"Celtic Insurance Company","Individual","URR"
2016,"NM",28163,"Celtic Insurance Company","Individual","URR"
2015,"NM",52744,"Presbyterian Insurance Company, Inc.","Small Group","URR"
2016,"NM",52744,"Presbyterian Insurance Company","Small Group","URR"
2017,"NM",52744,"Presbyterian Insurance Company","Small Group","URR"
2014,"NM",57173,"Presbyterian Health Plan, Inc.","Individual","URR"
2015,"NM",57173,"Presbyterian Health Plan, Inc.","Small Group","URR"
2015,"NM",57173,"Presbyterian Health Plan, Inc.","Individual","URR"
2016,"NM",57173,"Presbyterian Health Plan","Small Group","URR"
2016,"NM",57173,"Presbyterian Health Plan","Individual","URR"
2017,"NM",57173,"Presbyterian Health Plan","Small Group","URR"
2017,"NM",57173,"Presbyterian Health Plan","Individual","URR"
2015,"NM",72034,"CHRISTUS Health Plan","Individual","URR"
2016,"NM",72034,"CHRISTUS Health Plan","Individual","URR"
2017,"NM",72034,"CHRISTUS Health Plan","Individual","URR"
2014,"NM",75605,"Blue Cross Blue Shield of New Mexico","Small Group","URR"
2014,"NM",75605,"Blue Cross Blue Shield of New Mexico","Individual","URR"
2015,"NM",75605,"Blue Cross Blue Shield of New Mexico","Small Group","URR"
2015,"NM",75605,"Blue Cross Blue Shield of New Mexico","Individual","URR"
2016,"NM",75605,"Blue Cross Blue Shield of New Mexico","Small Group","URR"
2017,"NM",75605,"Blue Cross Blue Shield of New Mexico","Small Group","URR"
2017,"NM",75605,"Blue Cross Blue Shield of New Mexico","Individual","URR"
2014,"NM",90762,"UnitedHealthcare Insurance","Small Group","URR"
2015,"NM",90762,"Unitedhealthcare Insurance Company","Small Group","URR"
2016,"NM",90762,"Unitedhealthcare Insurance Company","Small Group","URR"
2017,"NM",90762,"UnitedHealthcare Insurance Company","Small Group","URR"
2014,"NM",93091,"New Mexico Health Connections","Small Group","URR"
2014,"NM",93091,"New Mexico Health Connections","Individual","URR"
2015,"NM",93091,"New Mexico Health Connections","Individual","URR"
2016,"NM",93091,"New Mexico Health Connections","Individual","URR"
2016,"NM",93091,"New Mexico Health Connections","Small Group","URR"
2017,"NM",93091,"New Mexico Health Connections","Small Group","URR"
2017,"NM",93091,"New Mexico Health Connections","Individual","URR"
2014,"NM",97132,"Lovelace Health System, Inc.","Individual","URR"
2014,"NM",97132,"Lovelace Health System, Inc.","Small Group","URR"
2015,"NM",97646,"Time Insurance Company","Individual","URR"
2014,"NV",16698,"Saint Mary's Health First","Individual","URR"
2014,"NV",16698,"Saint Mary's HealthFirst","Small Group","URR"
2015,"NV",16698,"Prominence HealthFirst, Inc.","Small Group","URR"
2015,"NV",16698,"Prominence HealthFirst","Individual","URR"
2016,"NV",16698,"Prominence HealthFirst","Small Group","URR"
2016,"NV",16698,"Prominence HealthFirst","Individual","URR"
2017,"NV",16698,"Prominence HealthFirst","Small Group","URR"
2017,"NV",16698,"Prominence HealthFirst","Individual","URR"
2015,"NV",17255,"Golden Rule Insurance Company","Individual","URR"
2016,"NV",17255,"Golden Rule Insurance Company","Individual","URR"
2017,"NV",17255,"Golden Rule Insurance Company","Individual","URR"
2015,"NV",19298,"Aetna Health Inc. (a PA corp.)","Individual","URR"
2015,"NV",19298,"Aetna Health Inc. (a PA corp.)","Small Group","URR"
2016,"NV",19298,"Aetna Health Inc. (a PA corp.)","Small Group","URR"
2016,"NV",19298,"Aetna Health Inc. (a PA corp.)","Individual","URR"
2017,"NV",19298,"Aetna Health Inc. (a PA corp.)","Small Group","URR"
2017,"NV",19298,"Aetna Health Inc. (a PA corp.)","Individual","URR"
2014,"NV",20895,"Humana Insurance Company","Individual","URR"
2014,"NV",20895,"Humana Insurance Company","Small Group","URR"
2015,"NV",20895,"Humana Insurance Company","Individual","URR"
2015,"NV",20895,"Humana Insurance Company","Small Group","URR"
2016,"NV",20895,"Humana Insurance Company","Small Group","URR"
2017,"NV",20895,"Humana Insurance Company","Small Group","URR"
2014,"NV",27990,"Aetna Life Insurance Company","Individual","URR"
2015,"NV",27990,"Aetna Life Insurance Company","Small Group","URR"
2015,"NV",27990,"Aetna Life Insurance Company","Individual","URR"
2016,"NV",27990,"Aetna Life Insurance Company","Small Group","URR"
2016,"NV",27990,"Aetna Life Insurance Company","Individual","URR"
2017,"NV",27990,"Aetna Life Insurance Company","Small Group","URR"
2017,"NV",27990,"Aetna Life Insurance Company","Individual","URR"
2015,"NV",29211,"Time Insurance Company","Individual","URR"
2015,"NV",29211,"Time Insurance Company","Small Group","URR"
2014,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Small Group","URR"
2014,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Individual","URR"
2015,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Small Group","URR"
2016,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Small Group","URR"
2016,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Individual","URR"
2017,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Individual","URR"
2017,"NV",33670,"Rocky Mountain Hospital and Medical Service, Inc. (PPO)","Small Group","URR"
