State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NM,SAN JUAN,Bronze,New Mexico Health Connections,93091NM0010006,Care Connect Bronze HMO,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-bronze.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$103.69,$163.29,$171.12,$185.33,$208.68,$291.63,$443.15,$326.58,$370.66,$417.36,$583.26,$886.30,$430.27,$474.35,$521.04,$686.95,$533.96,$578.04,$624.74,$790.64,$637.65,$681.73,$728.43,$894.32,$266.98,$289.02,$312.37,$395.32,$370.66,$392.71,$416.06,$499.01,$474.36,$496.40,$519.75,$602.70,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN JUAN,Catastrophic,New Mexico Health Connections,93091NM0010007,Care Connect Catastrophic HMO,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-catastrophic.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$92.25,$145.27,$152.25,$164.89,$185.66,$259.45,$394.26,$290.54,$329.78,$371.32,$518.90,$788.52,$382.79,$422.03,$463.57,$611.15,$475.04,$514.28,$555.81,$703.40,$567.29,$606.53,$648.06,$795.65,$237.52,$257.14,$277.90,$351.70,$329.77,$349.39,$370.15,$443.95,$422.02,$441.64,$462.40,$536.20,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after Deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN JUAN,Gold,New Mexico Health Connections,93091NM0030001,Choice Connect Gold  $500 PPO,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-gold-$500-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$172.60,$271.80,$284.85,$308.50,$347.36,$485.44,$737.66,$543.60,$617.00,$694.72,$970.88,$1475.32,$716.20,$789.60,$867.32,$1143.48,$888.80,$962.20,$1039.92,$1316.08,$1061.40,$1134.80,$1212.52,$1488.67,$444.40,$481.10,$519.96,$658.04,$617.00,$653.70,$692.56,$830.64,$789.59,$826.30,$865.16,$1003.24,,$500,Included in Medical,"$1,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$40,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30,$60,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN JUAN,Silver,New Mexico Health Connections,93091NM0030002,"Choice Connect Silver $2,000 PPO",PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-silver-$2-000-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$154.61,$243.48,$255.16,$276.33,$311.16,$434.84,$660.78,$486.96,$552.67,$622.32,$869.68,$1321.56,$641.56,$707.29,$776.93,$1024.29,$796.18,$861.90,$931.54,$1178.90,$950.79,$1016.51,$1086.15,$1333.51,$398.09,$430.95,$465.77,$589.45,$552.70,$585.55,$620.38,$744.06,$707.31,$740.17,$774.99,$898.67,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$60,$250,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,$75,$150,$250,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$30,$60,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$100,$150,,$150,Included in Medical,$300,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$100,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$25,$50,$75,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$15,$50,No Charge after Deductible,No Charge after deductible,No Charge,$25,$50,$100
NM,SAN MIGUEL,Gold,"Molina Health Care of New Mexico, Inc.",19722NM0010001,Molina Marketplace Gold Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,,,,$161.41,$254.21,$266.41,$288.52,$324.88,$454.01,$689.92,$508.42,$577.04,$649.76,$908.02,$1379.84,$669.84,$738.45,$811.18,$1069.44,$831.26,$899.87,$972.59,$1230.85,$992.68,$1061.30,$1134.02,$1392.28,$415.63,$449.93,$486.29,$615.42,$577.04,$611.35,$647.72,$776.84,$738.47,$772.78,$809.14,$938.27,,$250,$0,$500,$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$50,$250,20%,20%,$20,$50,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Catastrophic,New Mexico Health Connections,93091NM0010007,Care Connect Catastrophic HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-catastrophic.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$87.23,$137.37,$143.97,$155.91,$175.56,$245.35,$372.83,$274.74,$311.83,$351.12,$490.70,$745.66,$361.97,$399.07,$438.35,$577.92,$449.20,$486.29,$525.58,$665.16,$536.43,$573.53,$612.80,$752.39,$224.60,$243.14,$262.79,$332.58,$311.83,$330.38,$350.02,$419.81,$399.06,$417.61,$437.25,$507.03,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after Deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Silver,"Molina Health Care of New Mexico, Inc.",19722NM0010002,Molina Marketplace Silver Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,,,,$143.80,$226.46,$237.33,$257.02,$289.41,$404.45,$614.61,$452.92,$514.05,$578.82,$808.90,$1229.22,$596.72,$657.85,$722.62,$952.70,$740.52,$801.66,$866.42,$1096.50,$884.32,$945.46,$1010.22,$1240.30,$370.26,$400.83,$433.21,$548.25,$514.06,$544.63,$577.01,$692.05,$657.86,$688.43,$720.81,$835.85,,"$1,700",$200,"$3,400",$400,"$6,350",Included in Medical,"$12,700",Included in Medical,$40,$65,$250,30%,30%,$20,$55,30%,30%,,"$1,500",$0,"$3,000",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$60,$250,30%,30%,$20,$40,30%,30%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,$15,$40,$150,25%,25%,$10,$20,25%,25%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$10,$100,10%,10%,$3,$8,10%,10%
NM,SAN MIGUEL,Bronze,"Molina Health Care of New Mexico, Inc.",19722NM0010003,Molina Marketplace Bronze Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,,,,$126.50,$199.22,$208.78,$226.12,$254.60,$355.81,$540.67,$398.44,$452.24,$509.20,$711.62,$1081.35,$524.94,$578.74,$635.70,$838.12,$651.44,$705.24,$762.20,$964.62,$777.94,$831.74,$888.70,$1091.11,$325.72,$352.62,$381.10,$482.31,$452.22,$479.12,$507.60,$608.80,$578.72,$605.62,$634.10,$735.31,,"$4,000",$300,"$8,000",$600,"$6,350",Included in Medical,"$12,700",Included in Medical,$45,$75,$300,40%,40%,$25,$75,40%,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Gold,Presbyterian Health Plan,57173NM0120001,Individual Gold Plan A,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$173.49,$273.20,$286.32,$310.08,$349.16,$487.95,$741.49,$546.41,$620.17,$698.32,$975.90,$1482.98,$719.91,$793.67,$871.81,$1149.38,$893.40,$967.16,$1045.30,$1322.88,$1066.88,$1140.65,$1218.79,$1496.37,$446.70,$483.58,$522.65,$661.44,$620.19,$657.06,$696.14,$834.93,$793.68,$830.56,$869.63,$1008.42,,$0,Included in Medical,$0,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$15,$50,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50,30% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Gold,Presbyterian Health Plan,57173NM0120002,Individual Gold Plan B,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$182.59,$287.55,$301.35,$326.37,$367.49,$513.57,$780.41,$575.10,$652.74,$734.98,$1027.14,$1560.82,$757.69,$835.33,$917.57,$1209.73,$940.28,$1017.92,$1100.16,$1392.32,$1122.86,$1200.51,$1282.75,$1574.91,$470.14,$508.96,$550.08,$696.16,$652.73,$691.55,$732.67,$878.75,$835.31,$874.14,$915.26,$1061.34,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Gold,Presbyterian Health Plan,57173NM0120003,Individual Gold Plan C,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$171.14,$269.51,$282.44,$305.89,$344.43,$481.34,$731.44,$539.02,$611.78,$688.86,$962.68,$1462.88,$710.16,$782.92,$860.00,$1133.82,$881.30,$954.06,$1031.13,$1304.96,$1052.44,$1125.19,$1202.28,$1476.10,$440.65,$477.03,$515.56,$652.48,$611.79,$648.16,$686.71,$823.61,$782.93,$819.31,$857.84,$994.76,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge,$25,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$25,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Silver,Presbyterian Health Plan,57173NM0130001,Individual Silver Plan A,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$148.07,$233.19,$244.38,$264.67,$298.01,$416.47,$632.87,$466.38,$529.34,$596.02,$832.94,$1265.74,$614.45,$677.41,$744.08,$981.01,$762.52,$825.48,$892.16,$1129.08,$910.58,$973.55,$1040.23,$1277.15,$381.26,$412.74,$446.08,$564.54,$529.32,$560.80,$594.15,$712.61,$677.40,$708.88,$742.22,$860.68,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$75,Included in Medical,$150,Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,50% Coinsurance after deductible
NM,SAN MIGUEL,Silver,Presbyterian Health Plan,57173NM0130005,Individual Silver Plan B,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$149.84,$235.96,$247.29,$267.82,$301.56,$421.43,$640.40,$471.92,$535.64,$603.12,$842.86,$1280.80,$621.76,$685.48,$752.96,$992.70,$771.60,$835.31,$902.80,$1142.54,$921.44,$985.16,$1052.63,$1292.38,$385.80,$417.65,$451.40,$571.27,$535.64,$567.50,$601.24,$721.11,$685.48,$717.33,$751.07,$870.95,,"$1,300",Included in Medical,"$2,600",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,300",Included in Medical,"$2,600",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,50% Coinsurance after deductible
NM,SAN MIGUEL,Silver,Presbyterian Health Plan,57173NM0130009,Individual Silver Plan C,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$140.29,$220.93,$231.53,$250.75,$282.33,$394.57,$599.59,$441.86,$501.50,$564.67,$789.14,$1199.18,$582.15,$641.79,$704.96,$929.43,$722.44,$782.07,$845.26,$1069.72,$862.73,$922.37,$985.55,$1210.01,$361.22,$391.03,$422.63,$534.86,$501.51,$531.32,$562.91,$675.15,$641.79,$671.62,$703.21,$815.44,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$10,$60,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$75,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,$10,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$75,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$5,$100,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,No Charge,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible
NM,SAN MIGUEL,Silver,Presbyterian Health Plan,57173NM0130013,Individual Silver Plan D,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$131.47,$207.05,$216.98,$235.00,$264.60,$369.78,$561.91,$414.10,$470.00,$529.20,$739.56,$1123.83,$545.57,$601.47,$660.67,$871.03,$677.04,$732.94,$792.14,$1002.50,$808.51,$864.41,$923.61,$1133.96,$338.52,$366.47,$396.07,$501.25,$469.99,$497.94,$527.54,$632.72,$601.46,$629.41,$659.01,$764.18,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$5,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,150",Included in Medical,"$10,300",Included in Medical,No Charge,$5,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$5,$100,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,No Charge,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible
NM,SAN MIGUEL,Bronze,Presbyterian Health Plan,57173NM0140001,Individual Bronze Plan A,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$118.40,$186.46,$195.41,$211.63,$238.29,$333.01,$506.04,$372.92,$423.26,$476.58,$666.02,$1012.08,$491.32,$541.66,$594.98,$784.42,$609.72,$660.06,$713.38,$902.81,$728.12,$778.46,$831.78,$1021.22,$304.86,$330.03,$356.69,$451.40,$423.26,$448.43,$475.09,$569.80,$541.66,$566.83,$593.49,$688.21,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,SAN MIGUEL,Bronze,Presbyterian Health Plan,57173NM0140002,Individual Bronze Plan B,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$117.52,$185.07,$193.95,$210.05,$236.52,$330.53,$502.28,$370.14,$420.10,$473.04,$661.06,$1004.56,$487.65,$537.62,$590.56,$778.57,$605.17,$655.14,$708.08,$896.09,$722.70,$772.66,$825.60,$1013.61,$302.58,$327.57,$354.04,$448.04,$420.11,$445.09,$471.56,$565.56,$537.63,$562.61,$589.08,$683.08,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
