"year","state_code","issuer_id","issuer_name","fips_county","county_name","hios_plan_id___standard_component","plan_marketing_name","hios_product_id","hpid","network_id","service_area_id","formulary_id","new_existing_plan_","plan_type","level_of_coverage","unique_plan_design_","qhp_non_qhp","notice_required_for_pregnancy","is_a_referral_required_for_specialist_","specialist_s__requiring_a_referral","plan_level_exclusions","limited_cost_sharing_plan_variation___est_advanced_payment","hsa_eligible","hsa_hra_employer_contribution","hsa_hra_employer_contribution_amount","child_only_offering","child_only_plan_id","tobacco_wellness_program_offered","disease_management_programs_offered","ehb_apportionment_for_pediatric_dental","guaranteed_vs__estimated_rate","maximum_coinsurance_for_specialty_drugs","maximum_number_of_days_for_charging_an_inpatient_copay__","begin_primary_care_cost_sharing_after_a_set_number_of_visits_","begin_primary_care_deductible__coinsurance_after_a_set_number_of_copays_","plan_effective_date","plan_expiration_date","out_of_country_coverage","out_of_country_coverage_description","out_of_service_area_coverage","out_of_service_area_coverage_description","national_network","url_for_summary_of_benefits___coverage","url_for_enrollment_payment","plan_brochure_url","wellness_program_offered","service_area_name","cover_entire_state","partial_county","service_area_zip_codes","partial_county_justification"
2015,"CO","76680","HMO Colorado Inc.","08047","Gilpin County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08049","Grand County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08051","Gunnison County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08053","Hinsdale County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08055","Huerfano County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08057","Jackson County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08059","Jefferson County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08061","Kiowa County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08063","Kit Carson County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08065","Lake County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08067","La Plata County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08069","Larimer County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08071","Las Animas County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08073","Lincoln County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08075","Logan County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08077","Mesa County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08079","Mineral County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08081","Moffat County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08083","Montezuma County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08085","Montrose County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08087","Morgan County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08089","Otero County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08091","Ouray County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08093","Park County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08095","Phillips County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
2015,"CO","76680","HMO Colorado Inc.","08097","Pitkin County","76680CO0380006","Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan","76680CO038","","CON001","COS001","COF022","Existing","HMO","Gold","Yes","On the Exchange","No","No","","","$0.00 ","No","","","Allows Adult and Child-Only","",,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy","","","","","","","1/1/2015","","Yes","Emergency/Urgent Care Only","Yes","Emergency/Urgent Care Only","No","http://www.sbc.anthem.com/dps/CCD1G23","https://shop.anthem.com/sales/eox/payment/landing/co ","http://file.anthem.com/03256COMENABS.pdf","No","HMO Colorado Inc(Anthem BCBS)All","1",,,
