State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
OR,Sherman,Silver,"Community Care of Oregon, Inc.",99389OR0640001,SiMPLEsilver Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-416-1771,1-844-509-4676,1-800-735-2900,https://www.ohcoop.org/families-individuals/find-provider/,https://www.ohcoop.org/individual-plan-documents-2016/,https://www.ohcoop.org/wp-content/uploads/99389OR0640001-01-Oregons-Health-CO-OP-SiMPLEsilver-Broad-Network.pdf,https://www.ohcoop.org/pharmacy/,,,,99.4%,,$176.00,$277.00,$290.00,$315.00,$354.00,$495.00,$752.00,$554.00,$630.00,$708.00,$990.00,$1504.00,$730.00,$806.00,$884.00,$1166.00,$906.00,$982.00,$1060.00,$1342.00,$1082.00,$1158.00,$1236.00,$1518.00,$453.00,$491.00,$530.00,$671.00,$629.00,$667.00,$706.00,$847.00,$805.00,$843.00,$882.00,$1023.00,,$0,Included in Medical,$0,Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$35,$55,$500,$5000 Copay per Stay,No Charge,$15,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,Not Applicable,Not Applicable,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,$25,$55,$500,$5000 Copay per Stay,No Charge,$15,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,Not Applicable,Not Applicable,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$20,$45,$500,$2250 Copay per Stay,No Charge,$10,$35,$70,50%,,$0,Included in Medical,$0,Included in Medical,Not Applicable,Not Applicable,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$10,$20,$200,$500 Copay per Stay,No Charge,$10,$30,$50,50%
OR,Sherman,Silver,"Community Care of Oregon, Inc.",99389OR0670001,SiMPLEsilver HSA Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-416-1771,1-844-509-4676,1-800-735-2900,https://www.ohcoop.org/families-individuals/find-provider/,https://www.ohcoop.org/individual-plan-documents-2016/,https://www.ohcoop.org/wp-content/uploads/99389OR0670001-01-Oregons-Health-CO-OP-SiMPLEsilver-HSA-Broad-Network.pdf,https://www.ohcoop.org/pharmacy/,,,,99.6%,,$177.00,$279.00,$292.00,$316.00,$356.00,$498.00,$756.00,$558.00,$632.00,$712.00,$996.00,$1512.00,$735.00,$809.00,$889.00,$1173.00,$912.00,$986.00,$1066.00,$1350.00,$1089.00,$1163.00,$1243.00,$1527.00,$456.00,$493.00,$533.00,$675.00,$633.00,$670.00,$710.00,$852.00,$810.00,$847.00,$887.00,$1029.00,,"$3,500",Included in Medical,"$7,000",Included in Medical,Not Applicable,Not Applicable,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,Not Applicable,Not Applicable,"$3,000",Included in Medical,$6000.00,Included in Medical,$3000.00,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,100",Included in Medical,"$2,200",Included in Medical,Not Applicable,Not Applicable,"$1,100",Included in Medical,"$2,200",Included in Medical,"$1,100",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,Not Applicable,Not Applicable,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
OR,Sherman,Bronze,"Community Care of Oregon, Inc.",99389OR0680001,SiMPLEbronze Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-416-1771,1-844-509-4676,1-800-735-2900,https://www.ohcoop.org/families-individuals/find-provider/,https://www.ohcoop.org/individual-plan-documents-2016/,https://www.ohcoop.org/wp-content/uploads/99389OR0680001-01-Oregons-Health-CO-OP-SiMPLEbronze-Broad-Network.pdf,https://www.ohcoop.org/pharmacy/,,,,99.4%,,$152.00,$240.00,$251.00,$272.00,$307.00,$428.00,$651.00,$480.00,$544.00,$614.00,$856.00,$1302.00,$632.00,$696.00,$766.00,$1008.00,$784.00,$848.00,$918.00,$1160.00,$936.00,$1000.00,$1070.00,$1312.00,$392.00,$424.00,$459.00,$580.00,$544.00,$576.00,$611.00,$732.00,$696.00,$728.00,$763.00,$884.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40,$80,$750,No Charge after Deductible,No Charge,$30,$100,$200,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Bronze,PacificSource Health Plans,10091OR0360004,PacificSource Oregon Standard Bronze Plan PSN,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-sb,http://www.pacificsource.com/drug-list/,,,,99.9%,,$163.00,$257.00,$270.00,$292.00,$329.00,$460.00,$699.00,$514.00,$584.00,$658.00,$920.00,$1398.00,$677.00,$747.00,$821.00,$1083.00,$840.00,$910.00,$984.00,$1246.00,$1003.00,$1073.00,$1147.00,$1409.00,$420.00,$455.00,$492.00,$623.00,$583.00,$618.00,$655.00,$786.00,$746.00,$781.00,$818.00,$949.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Silver,PacificSource Health Plans,10091OR0360005,PacificSource Oregon Standard Silver Plan PSN,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-ss,http://www.pacificsource.com/drug-list/,,,,99.9%,,$205.00,$323.00,$339.00,$367.00,$413.00,$577.00,$877.00,$646.00,$734.00,$826.00,$1154.00,$1754.00,$851.00,$939.00,$1031.00,$1359.00,$1056.00,$1144.00,$1236.00,$1564.00,$1261.00,$1349.00,$1441.00,$1769.00,$528.00,$572.00,$618.00,$782.00,$733.00,$777.00,$823.00,$987.00,$938.00,$982.00,$1028.00,$1192.00,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$4,300",Included in Medical,$8600.00,Included in Medical,$4300.00,Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$850,$0,"$1,700",$0,$850,$0,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$100,$0,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Tillamook,Gold,PacificSource Health Plans,10091OR0360009,PacificSource Oregon Standard Gold Plan PSN,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-sg,http://www.pacificsource.com/drug-list/,,,,99.9%,,$250.00,$394.00,$413.00,$447.00,$503.00,$703.00,$1069.00,$788.00,$894.00,$1006.00,$1406.00,$2138.00,$1038.00,$1144.00,$1256.00,$1656.00,$1288.00,$1394.00,$1506.00,$1906.00,$1538.00,$1644.00,$1756.00,$2156.00,$644.00,$697.00,$753.00,$953.00,$894.00,$947.00,$1003.00,$1203.00,$1144.00,$1197.00,$1253.00,$1453.00,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Catastrophic,PacificSource Health Plans,10091OR0370003,PSN Catastrophic,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/catastrophic,http://www.pacificsource.com/drug-list/,,,,99.9%,,$142.00,$223.00,$234.00,$253.00,$285.00,$398.00,$605.00,$446.00,$506.00,$570.00,$796.00,$1210.00,$588.00,$648.00,$712.00,$938.00,$730.00,$790.00,$854.00,$1080.00,$872.00,$932.00,$996.00,$1222.00,$365.00,$395.00,$427.00,$540.00,$507.00,$537.00,$569.00,$682.00,$649.00,$679.00,$711.00,$824.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Bronze,PacificSource Health Plans,10091OR0380003,PSN Value Bronze 6450,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-vb-6450,http://www.pacificsource.com/drug-list/,,,,99.9%,,$158.00,$249.00,$261.00,$283.00,$318.00,$445.00,$676.00,$498.00,$566.00,$636.00,$890.00,$1352.00,$656.00,$724.00,$794.00,$1048.00,$814.00,$882.00,$952.00,$1206.00,$972.00,$1040.00,$1110.00,$1364.00,$407.00,$441.00,$476.00,$603.00,$565.00,$599.00,$634.00,$761.00,$723.00,$757.00,$792.00,$919.00,,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Bronze,PacificSource Health Plans,10091OR0390003,PSN Balance Bronze 6850,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-bb-6850,http://www.pacificsource.com/drug-list/,,,,99.9%,,$162.00,$255.00,$267.00,$290.00,$326.00,$456.00,$692.00,$510.00,$580.00,$652.00,$912.00,$1384.00,$672.00,$742.00,$814.00,$1074.00,$834.00,$904.00,$976.00,$1236.00,$996.00,$1066.00,$1138.00,$1398.00,$417.00,$452.00,$488.00,$618.00,$579.00,$614.00,$650.00,$780.00,$741.00,$776.00,$812.00,$942.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Gold,"Moda Health Plan, Inc.",39424OR1240001,Moda Health Oregon Standard Gold (Beacon),PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardGold_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardGold_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.8%,,$182.00,$287.00,$301.00,$326.00,$367.00,$513.00,$779.00,$574.00,$652.00,$734.00,$1026.00,$1558.00,$756.00,$834.00,$916.00,$1208.00,$938.00,$1016.00,$1098.00,$1390.00,$1120.00,$1198.00,$1280.00,$1572.00,$469.00,$508.00,$549.00,$695.00,$651.00,$690.00,$731.00,$877.00,$833.00,$872.00,$913.00,$1059.00,,"$1,250",$0,"$2,500",$0,"$1,250",Not Applicable,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Silver,"Moda Health Plan, Inc.",39424OR1240002,Moda Health Oregon Standard Silver (Beacon),PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardSilver_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardSilver_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$152.00,$240.00,$251.00,$272.00,$307.00,$429.00,$651.00,$480.00,$544.00,$614.00,$858.00,$1302.00,$632.00,$696.00,$766.00,$1010.00,$784.00,$848.00,$918.00,$1162.00,$936.00,$1000.00,$1070.00,$1314.00,$392.00,$424.00,$459.00,$581.00,$544.00,$576.00,$611.00,$733.00,$696.00,$728.00,$763.00,$885.00,,"$2,500",$0,"$5,000",$0,"$2,500",Not Applicable,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$2,500",Not Applicable,"$4,300",Included in Medical,$8600.00,Included in Medical,$4300.00,Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$850,$0,"$1,700",$0,$850,Not Applicable,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$100,Not Applicable,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Tillamook,Gold,"Community Care of Oregon, Inc.",99389OR0620001,SiMPLEgold Broad Network,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-503-416-1771,1-844-509-4676,1-800-735-2900,https://www.ohcoop.org/families-individuals/find-provider/,https://www.ohcoop.org/individual-plan-documents-2016/,https://www.ohcoop.org/wp-content/uploads/99389OR0620001-01-Oregons-Health-CO-OP-SiMPLEgold-Broad-Network.pdf,https://www.ohcoop.org/pharmacy/,,,,99.7%,,$209.00,$330.00,$346.00,$374.00,$421.00,$589.00,$895.00,$660.00,$748.00,$842.00,$1178.00,$1790.00,$869.00,$957.00,$1051.00,$1387.00,$1078.00,$1166.00,$1260.00,$1596.00,$1287.00,$1375.00,$1469.00,$1805.00,$539.00,$583.00,$630.00,$798.00,$748.00,$792.00,$839.00,$1007.00,$957.00,$1001.00,$1048.00,$1216.00,,$0,Included in Medical,$0,Included in Medical,Not Applicable,Not Applicable,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$30,$50,$250,$3000 Copay per Stay,No Charge,$10,$50,$70,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Gold,"Moda Health Plan, Inc.",39424OR1260001,Moda Health Beacon Be Protected,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeProtected_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeProtected_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,99.4%,,$183.00,$289.00,$302.00,$328.00,$369.00,$515.00,$783.00,$578.00,$656.00,$738.00,$1030.00,$1566.00,$761.00,$839.00,$921.00,$1213.00,$944.00,$1022.00,$1104.00,$1396.00,$1127.00,$1205.00,$1287.00,$1579.00,$472.00,$511.00,$552.00,$698.00,$655.00,$694.00,$735.00,$881.00,$838.00,$877.00,$918.00,$1064.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$15,$15,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,40%,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Tillamook,Silver,"Moda Health Plan, Inc.",39424OR1260002,Moda Health Beacon Be Prepared,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BePrepared_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BePrepared_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,99.4%,,$161.00,$254.00,$266.00,$288.00,$324.00,$453.00,$688.00,$508.00,$576.00,$648.00,$906.00,$1376.00,$669.00,$737.00,$809.00,$1067.00,$830.00,$898.00,$970.00,$1228.00,$991.00,$1059.00,$1131.00,$1389.00,$415.00,$449.00,$485.00,$614.00,$576.00,$610.00,$646.00,$775.00,$737.00,$771.00,$807.00,$936.00,,"$1,550",Included in Medical,"$3,100",Included in Medical,"$1,550",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,"$1,550",Included in Medical,"$3,100",Included in Medical,"$1,550",Included in Medical,"$5,425",Included in Medical,$10850.00,Included in Medical,$5425.00,Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$100,Included in Medical,$200,Included in Medical,$100,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%
OR,Tillamook,Bronze,"Moda Health Plan, Inc.",39424OR1310001,Moda Health Oregon Standard Bronze (Beacon),PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$125.00,$197.00,$206.00,$223.00,$251.00,$351.00,$534.00,$394.00,$446.00,$502.00,$702.00,$1068.00,$519.00,$571.00,$627.00,$827.00,$644.00,$696.00,$752.00,$952.00,$769.00,$821.00,$877.00,$1077.00,$322.00,$348.00,$376.00,$476.00,$447.00,$473.00,$501.00,$601.00,$572.00,$598.00,$626.00,$726.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
